id,price,brand,model,year,title_status,mileage,color,state,country
2364,2100,nissan,door,2013,salvage insurance,155704,silver,tennessee,usa
2365,800,nissan,door,2012,salvage insurance,234792,black,florida,usa
2366,20400,nissan,pathfinder,2018,clean vehicle,24143,silver,south carolina,usa
2367,375,nissan,door,2017,salvage insurance,1,red,north carolina,usa
2368,3000,nissan,door,2015,clean vehicle,132655,beige,pennsylvania,usa
2369,15100,nissan,rogue,2017,clean vehicle,28079,gray,south carolina,usa
2370,4000,nissan,door,2015,salvage insurance,74906,silver,north carolina,usa
2371,19500,nissan,door,2017,clean vehicle,53155,gray,south carolina,usa
2372,22600,nissan,titan,2017,clean vehicle,94258,gray,south carolina,usa
2373,6500,nissan,door,2014,clean vehicle,65620,white,pennsylvania,usa
2374,11800,nissan,door,2012,clean vehicle,92878,gray,pennsylvania,usa
2375,20500,nissan,pathfinder,2017,clean vehicle,25918,white,missouri,usa
2376,14200,nissan,rogue,2018,clean vehicle,37830,black,ohio,usa
2377,22000,nissan,frontier,2018,clean vehicle,13875,white,ohio,usa
2378,16200,nissan,frontier,2018,clean vehicle,6024,silver,ohio,usa
2379,4800,nissan,door,2016,salvage insurance,76789,gray,texas,usa
2380,16000,nissan,sport,2018,clean vehicle,30409,black,ohio,usa
2381,14300,nissan,sport,2018,clean vehicle,44864,gray,ohio,usa
2382,16800,nissan,pathfinder,2019,clean vehicle,42397,silver,florida,usa
2383,11900,nissan,sentra,2018,clean vehicle,16778,gray,ohio,usa
2384,3000,nissan,door,2015,salvage insurance,99767,gray,south carolina,usa
2385,15000,nissan,rogue,2019,clean vehicle,34692,gray,florida,usa
2386,15200,nissan,rogue,2019,clean vehicle,30721,gray,florida,usa
2387,18000,nissan,door,2017,clean vehicle,53376,black,ohio,usa
2388,22700,nissan,nvp,2016,clean vehicle,21282,white,ohio,usa
2389,3800,nissan,door,2015,clean vehicle,81699,blue,texas,usa
2390,5475,nissan,door,2018,salvage insurance,33048,black,connecticut,usa
2391,11400,nissan,sentra,2018,clean vehicle,10372,blue,illinois,usa
2392,28100,nissan,pathfinder,2018,clean vehicle,8889,silver,illinois,usa
2393,3500,nissan,sentra,2017,clean vehicle,127780,gray,illinois,usa
2394,15200,nissan,murano,2016,clean vehicle,59640,orange,illinois,usa
2395,1950,nissan,door,2015,salvage insurance,83975,blue,california,usa
2396,13400,nissan,rogue,2016,clean vehicle,46178,black,illinois,usa
2397,12500,nissan,altima,2018,clean vehicle,34460,gray,florida,usa
2398,16500,nissan,pathfinder,2018,clean vehicle,30594,black,florida,usa
2399,16500,nissan,pathfinder,2018,clean vehicle,39817,silver,florida,usa
2400,16500,nissan,pathfinder,2018,clean vehicle,40419,black,florida,usa
2401,13900,nissan,rogue,2018,clean vehicle,35493,black,florida,usa
2402,13900,nissan,rogue,2018,clean vehicle,37073,gray,florida,usa
2403,1500,nissan,door,2013,salvage insurance,98384,black,maryland,usa
2404,16500,nissan,pathfinder,2018,clean vehicle,34640,white,florida,usa
2405,13900,nissan,rogue,2018,clean vehicle,38760,white,florida,usa
2406,16500,nissan,pathfinder,2018,clean vehicle,34841,black,florida,usa
2407,13900,nissan,rogue,2018,clean vehicle,35065,gray,florida,usa
2408,12400,nissan,altima,2018,clean vehicle,37741,black,florida,usa
2409,13000,nissan,altima,2018,clean vehicle,27488,gray,florida,usa
2410,16500,nissan,pathfinder,2018,clean vehicle,37452,gray,florida,usa
2411,13900,nissan,rogue,2018,clean vehicle,39797,black,florida,usa
2412,16500,nissan,pathfinder,2018,clean vehicle,36714,black,florida,usa
2413,13900,nissan,rogue,2018,clean vehicle,36207,black,florida,usa
2414,13900,nissan,rogue,2018,clean vehicle,38563,black,florida,usa
2415,13900,nissan,rogue,2018,clean vehicle,39885,silver,florida,usa
2416,12100,nissan,altima,2018,clean vehicle,41852,silver,florida,usa
2417,16500,nissan,pathfinder,2018,clean vehicle,39454,silver,florida,usa
2418,16500,nissan,pathfinder,2018,clean vehicle,40203,blue,florida,usa
2419,13900,nissan,rogue,2018,clean vehicle,34547,white,florida,usa
2420,3700,nissan,door,2015,clean vehicle,75858,silver,illinois,usa
2421,18800,nissan,pathfinder,2019,clean vehicle,31123,white,north carolina,usa
2422,9200,nissan,versa,2018,clean vehicle,33808,black,florida,usa
2423,30100,nissan,titan,2019,clean vehicle,30599,black,north carolina,usa
2424,9200,nissan,versa,2018,clean vehicle,33931,black,florida,usa
2425,11100,nissan,sentra,2019,clean vehicle,40359,black,north carolina,usa
2426,13900,nissan,rogue,2018,clean vehicle,44313,white,florida,usa
2427,9100,nissan,versa,2018,clean vehicle,33078,black,florida,usa
2428,22800,nissan,frontier,2019,clean vehicle,24320,black,illinois,usa
2429,13900,nissan,rogue,2018,clean vehicle,42502,black,florida,usa
2430,12600,nissan,altima,2019,clean vehicle,33497,gray,california,usa
2431,9200,nissan,versa,2018,clean vehicle,39577,silver,florida,usa
2432,12100,nissan,altima,2019,clean vehicle,36974,gray,california,usa
2433,9200,nissan,versa,2018,clean vehicle,41220,black,florida,usa
2434,2300,nissan,frontier,2019,clean vehicle,1,silver,california,usa
2435,13900,nissan,rogue,2018,clean vehicle,41539,black,florida,usa
2436,9500,nissan,sentra,2019,clean vehicle,19646,black,california,usa
2437,13900,nissan,rogue,2018,clean vehicle,39924,white,florida,usa
2438,1700,nissan,note,2019,clean vehicle,33279,red,california,usa
2439,13900,nissan,rogue,2018,clean vehicle,40259,gray,florida,usa
2440,10400,nissan,sentra,2019,clean vehicle,25264,blue,california,usa
2441,9200,nissan,versa,2018,clean vehicle,35677,black,florida,usa
2442,7400,nissan,versa,2019,clean vehicle,35511,black,california,usa
2443,9200,nissan,versa,2018,clean vehicle,33027,black,florida,usa
2444,7800,nissan,versa,2019,clean vehicle,23609,red,california,usa
2445,9200,nissan,versa,2018,clean vehicle,34553,silver,florida,usa
2446,9200,nissan,versa,2018,clean vehicle,31594,silver,florida,usa
2447,9200,nissan,versa,2018,clean vehicle,32557,black,florida,usa
2448,9200,nissan,versa,2018,clean vehicle,31371,silver,florida,usa
