id,price,brand,year,title_status,mileage,color,state,region,country
2017,21822,ford,2015,clean vehicle,36041,white platinum tri-coat metallic,new jersey,Northeast,usa
2018,15500,ford,2019,clean vehicle,25810,red,illinois,Midwest,usa
2019,12500,ford,2015,clean vehicle,130388,blue,arkansas,South,usa
2020,15995,ford,2015,clean vehicle,23878,blue,new york,Northeast,usa
2021,16000,ford,2019,clean vehicle,15460,white,illinois,Midwest,usa
2022,38200,ford,2018,clean vehicle,46710,white,north carolina,South,usa
2023,12995,ford,2015,clean vehicle,65342,black,new york,Northeast,usa
2024,14488,ford,2015,clean vehicle,64061,tuxedo black metallic,massachusetts,Northeast,usa
2025,17500,ford,2016,clean vehicle,93164,white,florida,South,usa
2026,21995,ford,2015,clean vehicle,35629,blue,massachusetts,Northeast,usa
2027,8500,ford,2015,clean vehicle,118483,white,florida,South,usa
2028,16593,ford,2015,clean vehicle,71573,tuxedo black metallic,massachusetts,Northeast,usa
2029,13000,ford,2017,clean vehicle,33660,black,illinois,Midwest,usa
2030,14247,ford,2015,clean vehicle,61168,blue,pennsylvania,Northeast,usa
2031,23500,ford,2017,clean vehicle,42241,gray,illinois,Midwest,usa
2032,16999,ford,2015,clean vehicle,21004,oxford white,pennsylvania,Northeast,usa
2033,25000,ford,2017,clean vehicle,45003,red,illinois,Midwest,usa
2034,20159,ford,2015,clean vehicle,45278,oxford white,new jersey,Northeast,usa
2035,31000,ford,2017,clean vehicle,1,black,illinois,Midwest,usa
2036,22500,ford,2018,clean vehicle,24747,gray,colorado,West,usa
2037,29500,ford,2017,clean vehicle,48707,black,illinois,Midwest,usa
2038,59900,ford,2020,clean vehicle,2162,no_color,ohio,Midwest,usa
2039,24000,ford,2017,clean vehicle,50874,black,illinois,Midwest,usa
2040,20500,ford,2017,clean vehicle,70727,black,illinois,Midwest,usa
2041,27200,ford,2019,clean vehicle,29382,gray,north carolina,South,usa
2042,24900,ford,2018,clean vehicle,33194,white,virginia,South,usa
2043,24500,ford,2017,clean vehicle,52084,white,illinois,Midwest,usa
2044,34000,ford,2018,clean vehicle,51122,black,virginia,South,usa
2045,28000,ford,2017,clean vehicle,40286,white,illinois,Midwest,usa
2046,27000,ford,2017,clean vehicle,55420,black,illinois,Midwest,usa
2047,34000,ford,2018,clean vehicle,10282,black,virginia,South,usa
2048,42500,ford,2017,clean vehicle,85278,white,illinois,Midwest,usa
2049,33000,ford,2018,clean vehicle,7258,black,pennsylvania,Northeast,usa
2050,10200,ford,2018,clean vehicle,93350,black,pennsylvania,Northeast,usa
2051,25600,ford,2019,clean vehicle,37166,gray,north carolina,South,usa
2052,16300,ford,2018,clean vehicle,69480,white,texas,South,usa
2053,26500,ford,2016,clean vehicle,34679,white,illinois,Midwest,usa
2054,36500,ford,2018,clean vehicle,24151,red,pennsylvania,Northeast,usa
2055,25900,ford,2019,clean vehicle,32796,white,north carolina,South,usa
2056,22500,ford,2016,clean vehicle,67979,black,illinois,Midwest,usa
2057,29000,ford,2018,clean vehicle,18690,white,pennsylvania,Northeast,usa
2058,825,ford,2012,salvage insurance,78072,white,pennsylvania,Northeast,usa
2059,10500,ford,2016,clean vehicle,54251,red,illinois,Midwest,usa
2060,32000,ford,2018,clean vehicle,32262,white,pennsylvania,Northeast,usa
2061,27700,ford,2015,clean vehicle,92358,white,texas,South,usa
2062,4000,ford,2015,clean vehicle,90740,red,illinois,Midwest,usa
2063,38800,ford,2018,clean vehicle,35225,black,pennsylvania,Northeast,usa
2064,26200,ford,2015,clean vehicle,129063,white,texas,South,usa
2065,19500,ford,2018,clean vehicle,49985,white,wisconsin,Midwest,usa
2066,11700,ford,2015,clean vehicle,52340,black,illinois,Midwest,usa
2067,34000,ford,2018,clean vehicle,21406,black,pennsylvania,Northeast,usa
2068,38600,ford,2019,clean vehicle,16619,white,florida,South,usa
2069,21500,ford,2015,clean vehicle,41293,black,illinois,Midwest,usa
2070,38500,ford,2018,clean vehicle,37053,black,pennsylvania,Northeast,usa
2071,38500,ford,2018,clean vehicle,34532,black,pennsylvania,Northeast,usa
2072,12000,ford,2017,clean vehicle,13328,blue,missouri,Midwest,usa
2073,30500,ford,2018,clean vehicle,56836,off-white,pennsylvania,Northeast,usa
2074,11300,ford,2016,clean vehicle,48080,orange,missouri,Midwest,usa
2075,29500,ford,2018,clean vehicle,12271,gray,pennsylvania,Northeast,usa
2076,16100,ford,2014,clean vehicle,97318,white,missouri,Midwest,usa
2077,32500,ford,2018,clean vehicle,12717,red,pennsylvania,Northeast,usa
2078,29000,ford,2019,clean vehicle,12764,black,texas,South,usa
2079,30000,ford,2018,clean vehicle,19951,red,pennsylvania,Northeast,usa
2080,26000,ford,2019,clean vehicle,32458,white,north carolina,South,usa
2081,26000,ford,2018,clean vehicle,21616,gray,pennsylvania,Northeast,usa
2082,18500,ford,2019,clean vehicle,17755,blue,north carolina,South,usa
2083,12000,ford,2017,clean vehicle,73846,gray,texas,South,usa
2084,30000,ford,2018,clean vehicle,15771,blue,pennsylvania,Northeast,usa
2085,14700,ford,2019,clean vehicle,29168,silver,north carolina,South,usa
2086,25000,ford,2017,clean vehicle,159182,red,texas,South,usa
2087,26550,ford,2018,clean vehicle,15296,white,pennsylvania,Northeast,usa
2088,27000,ford,2019,clean vehicle,30476,white,north carolina,South,usa
2089,34000,ford,2016,clean vehicle,131754,white,texas,South,usa
2090,27500,ford,2018,clean vehicle,26095,gray,pennsylvania,Northeast,usa
2091,25500,ford,2018,clean vehicle,22107,gray,pennsylvania,Northeast,usa
2092,13500,ford,2019,clean vehicle,31207,brown,north carolina,South,usa
2093,4000,ford,2015,clean vehicle,112810,gray,texas,South,usa
2094,25700,ford,2018,clean vehicle,19058,white,pennsylvania,Northeast,usa
2095,29000,ford,2015,clean vehicle,109137,white,texas,South,usa
2096,30500,ford,2018,clean vehicle,24058,black,pennsylvania,Northeast,usa
2097,30000,ford,2018,clean vehicle,6967,black,pennsylvania,Northeast,usa
2098,9000,ford,2014,clean vehicle,118340,gray,texas,South,usa
2099,19000,ford,2018,clean vehicle,36145,white,pennsylvania,Northeast,usa
2100,25800,ford,2019,clean vehicle,33942,silver,north carolina,South,usa
2101,26500,ford,2018,clean vehicle,38868,gray,pennsylvania,Northeast,usa
2102,29300,ford,2019,clean vehicle,36190,red,north carolina,South,usa
2103,6300,ford,2018,clean vehicle,37177,black,pennsylvania,Northeast,usa
2104,25400,ford,2019,clean vehicle,39267,white,north carolina,South,usa
2105,26000,ford,2018,clean vehicle,33350,gray,pennsylvania,Northeast,usa
2106,7000,ford,2017,clean vehicle,57889,black,north carolina,South,usa
2107,25900,ford,2018,clean vehicle,34081,red,pennsylvania,Northeast,usa
2108,9700,ford,2019,clean vehicle,26821,gray,north carolina,South,usa
2109,27000,ford,2018,clean vehicle,40577,black,pennsylvania,Northeast,usa
2110,9100,ford,2019,clean vehicle,52355,black,north carolina,South,usa
2111,28000,ford,2018,clean vehicle,30620,red,pennsylvania,Northeast,usa
2112,25700,ford,2019,clean vehicle,22019,black,north carolina,South,usa
2113,27500,ford,2018,clean vehicle,36742,black,pennsylvania,Northeast,usa
2114,9400,ford,2019,clean vehicle,32473,white,north carolina,South,usa
2115,25500,ford,2018,clean vehicle,43406,blue,pennsylvania,Northeast,usa
2116,20500,ford,2019,clean vehicle,34696,white,north carolina,South,usa
2117,21500,ford,2018,clean vehicle,43519,gray,pennsylvania,Northeast,usa
2118,12800,ford,2019,clean vehicle,37716,gray,north carolina,South,usa
2119,23900,ford,2018,clean vehicle,41627,white,pennsylvania,Northeast,usa
2120,9400,ford,2019,clean vehicle,29986,gray,north carolina,South,usa
2121,26900,ford,2018,clean vehicle,41496,silver,pennsylvania,Northeast,usa
2122,25500,ford,2019,clean vehicle,20613,gray,north carolina,South,usa
2123,27000,ford,2018,clean vehicle,33475,blue,pennsylvania,Northeast,usa
2124,9300,ford,2019,clean vehicle,32305,silver,north carolina,South,usa
2125,14400,ford,2018,clean vehicle,38148,black,pennsylvania,Northeast,usa
2126,19000,ford,2019,clean vehicle,39976,red,north carolina,South,usa
2127,14000,ford,2018,clean vehicle,50513,white,pennsylvania,Northeast,usa
2128,13600,ford,2019,clean vehicle,31408,gray,north carolina,South,usa
2129,19200,ford,2018,clean vehicle,41351,white,pennsylvania,Northeast,usa
2130,13600,ford,2019,clean vehicle,32038,red,north carolina,South,usa
2131,18600,ford,2018,clean vehicle,38279,white,pennsylvania,Northeast,usa
2132,13700,ford,2019,clean vehicle,30471,red,north carolina,South,usa
2133,18200,ford,2018,clean vehicle,41569,white,pennsylvania,Northeast,usa
2134,13800,ford,2019,clean vehicle,31142,silver,north carolina,South,usa
2135,22000,ford,2018,clean vehicle,31598,black,pennsylvania,Northeast,usa
2136,13700,ford,2019,clean vehicle,31380,silver,north carolina,South,usa
2137,28000,ford,2018,clean vehicle,22179,black,pennsylvania,Northeast,usa
2138,13800,ford,2019,clean vehicle,29266,white,north carolina,South,usa
2139,18600,ford,2018,clean vehicle,42156,white,pennsylvania,Northeast,usa
2140,13700,ford,2019,clean vehicle,30875,red,north carolina,South,usa
2141,13700,ford,2019,clean vehicle,30609,silver,north carolina,South,usa
2142,13800,ford,2019,clean vehicle,29508,silver,north carolina,South,usa
2143,17700,ford,2019,clean vehicle,12837,gray,north carolina,South,usa
2144,13900,ford,2019,clean vehicle,29633,white,north carolina,South,usa
2145,13900,ford,2019,clean vehicle,27461,no_color,north carolina,South,usa
2146,50500,ford,2018,clean vehicle,74961,white,pennsylvania,Northeast,usa
2147,13600,ford,2019,clean vehicle,32154,gray,north carolina,South,usa
2148,55000,ford,2018,clean vehicle,37245,black,pennsylvania,Northeast,usa
2149,13800,ford,2019,clean vehicle,29345,white,north carolina,South,usa
2150,56000,ford,2018,clean vehicle,25371,black,pennsylvania,Northeast,usa
2151,13800,ford,2019,clean vehicle,30054,silver,north carolina,South,usa
2152,45800,ford,2018,clean vehicle,11173,white,pennsylvania,Northeast,usa
2153,13800,ford,2019,clean vehicle,30902,no_color,north carolina,South,usa
2154,5500,nissan,2018,clean vehicle,31231,silver,north carolina,South,usa
2155,14400,nissan,2020,clean vehicle,10728,gray,arizona,West,usa
2156,11450,nissan,2018,clean vehicle,35374,white,florida,South,usa
2157,11000,nissan,2018,clean vehicle,36715,black,florida,South,usa
2158,11450,nissan,2018,clean vehicle,33437,red,florida,South,usa
2159,11000,nissan,2018,clean vehicle,36788,black,florida,South,usa
2160,11200,nissan,2018,clean vehicle,35491,black,florida,South,usa
2161,11400,nissan,2018,clean vehicle,33644,black,florida,South,usa
2162,11450,nissan,2018,clean vehicle,35831,gray,florida,South,usa
2163,11050,nissan,2018,clean vehicle,35050,gray,florida,South,usa
2164,11400,nissan,2018,clean vehicle,34924,gray,florida,South,usa
2165,11050,nissan,2018,clean vehicle,34962,silver,florida,South,usa
2166,10850,nissan,2018,clean vehicle,39985,gray,florida,South,usa
2167,10900,nissan,2018,clean vehicle,38816,red,florida,South,usa
2168,10450,nissan,2018,clean vehicle,41579,red,florida,South,usa
2169,10800,nissan,2018,clean vehicle,40455,gray,florida,South,usa
2170,10850,nissan,2018,clean vehicle,39996,white,florida,South,usa
2171,10800,nissan,2018,clean vehicle,41077,black,florida,South,usa
2172,10850,nissan,2018,clean vehicle,39183,gray,florida,South,usa
2173,10800,nissan,2018,clean vehicle,40478,black,florida,South,usa
2174,10900,nissan,2018,clean vehicle,38806,white,florida,South,usa
2175,10400,nissan,2018,clean vehicle,45331,blue,florida,South,usa
2176,10500,nissan,2018,clean vehicle,43531,blue,florida,South,usa
2177,10800,nissan,2018,clean vehicle,41033,silver,florida,South,usa
2178,10800,nissan,2018,clean vehicle,40332,gray,florida,South,usa
2179,11200,nissan,2019,clean vehicle,22319,silver,arizona,West,usa
2180,11100,nissan,2019,clean vehicle,22305,blue,arizona,West,usa
2181,12200,nissan,2019,clean vehicle,36996,black,arizona,West,usa
2182,4000,nissan,2019,clean vehicle,1,black,arizona,West,usa
2183,9000,nissan,2019,clean vehicle,27611,gray,arizona,West,usa
2184,14900,nissan,2019,clean vehicle,26516,silver,arizona,West,usa
2185,4600,nissan,2019,clean vehicle,31397,blue,arizona,West,usa
2186,6400,nissan,2019,clean vehicle,18300,red,arizona,West,usa
2187,10400,nissan,2019,clean vehicle,26743,white,arizona,West,usa
2188,7800,nissan,2019,clean vehicle,15832,black,arizona,West,usa
2189,12300,nissan,2019,clean vehicle,31939,white,arizona,West,usa
2190,10900,nissan,2019,clean vehicle,31037,gray,arizona,West,usa
2191,8500,nissan,2019,clean vehicle,22521,white,arizona,West,usa
2192,7300,nissan,2019,clean vehicle,31335,white,arizona,West,usa
2193,5900,nissan,2019,clean vehicle,28315,red,arizona,West,usa
2194,20000,nissan,2017,clean vehicle,83437,white,texas,South,usa
2195,11200,nissan,2018,clean vehicle,42250,blue,wisconsin,Midwest,usa
2196,14400,nissan,2018,clean vehicle,45732,black,wisconsin,Midwest,usa
2197,16500,nissan,2018,clean vehicle,49185,white,wisconsin,Midwest,usa
2198,13400,nissan,2017,clean vehicle,45826,silver,wisconsin,Midwest,usa
2199,12500,nissan,2017,clean vehicle,36844,white,wisconsin,Midwest,usa
2200,6500,nissan,2013,clean vehicle,104343,gray,illinois,Midwest,usa
2201,19800,nissan,2018,clean vehicle,34138,white,florida,South,usa
2202,8800,nissan,2018,clean vehicle,34761,white,florida,South,usa
2203,12800,nissan,2018,clean vehicle,32656,blue,florida,South,usa
2204,8800,nissan,2018,clean vehicle,34837,red,florida,South,usa
2205,3500,nissan,2019,clean vehicle,30099,white,missouri,Midwest,usa
2206,750,nissan,2018,clean vehicle,37088,gray,missouri,Midwest,usa
2207,10800,nissan,2017,clean vehicle,41729,blue,florida,South,usa
2208,22300,nissan,2017,clean vehicle,17195,white,texas,South,usa
2209,8300,nissan,2018,clean vehicle,43064,gray,california,West,usa
2210,8300,nissan,2018,clean vehicle,47510,gray,california,West,usa
2211,8000,nissan,2018,clean vehicle,52571,gray,california,West,usa
2212,15200,nissan,2018,clean vehicle,12129,black,alabama,South,usa
2213,6700,nissan,2017,clean vehicle,62280,white,california,West,usa
2214,7500,nissan,2017,clean vehicle,74859,gray,connecticut,Northeast,usa
2215,10500,nissan,2017,clean vehicle,59508,black,connecticut,Northeast,usa
2216,8400,nissan,2017,clean vehicle,58529,white,connecticut,Northeast,usa
2217,7000,nissan,2015,salvage insurance,24396,black,florida,South,usa
2218,25500,nissan,2020,clean vehicle,10317,black,california,West,usa
2219,4100,nissan,2017,salvage insurance,37619,black,florida,South,usa
2220,13900,nissan,2020,clean vehicle,15160,black,california,West,usa
2221,1900,nissan,2015,salvage insurance,91898,black,florida,South,usa
2222,14700,nissan,2017,clean vehicle,31198,white,connecticut,Northeast,usa
2223,1900,nissan,2013,salvage insurance,144015,blue,ohio,Midwest,usa
2224,18800,nissan,2017,clean vehicle,15621,white,missouri,Midwest,usa
2225,7800,nissan,2018,clean vehicle,54815,red,california,West,usa
2226,13500,nissan,2016,clean vehicle,53011,red,louisiana,South,usa
2227,8000,nissan,2018,clean vehicle,56255,silver,california,West,usa
2228,3300,nissan,2013,clean vehicle,100225,gray,louisiana,South,usa
2229,7200,nissan,2017,clean vehicle,54117,silver,connecticut,Northeast,usa
2230,8000,nissan,2017,clean vehicle,54119,gray,california,West,usa
2231,1280,nissan,2012,salvage insurance,162176,black,indiana,Midwest,usa
2232,14000,nissan,2018,clean vehicle,37655,white,florida,South,usa
2233,3500,nissan,2015,clean vehicle,101178,gray,california,West,usa
2234,600,nissan,2012,salvage insurance,206142,silver,kansas,Midwest,usa
2235,12500,nissan,2018,clean vehicle,43187,gray,california,West,usa
2236,5800,nissan,2013,salvage insurance,105590,gray,texas,South,usa
2237,8000,nissan,2018,clean vehicle,53903,gray,california,West,usa
2238,2200,nissan,2015,salvage insurance,73382,tan,texas,South,usa
2239,8300,nissan,2018,clean vehicle,48977,white,california,West,usa
2240,7500,nissan,2016,clean vehicle,77504,blue,missouri,Midwest,usa
2241,8000,nissan,2018,clean vehicle,50871,blue,california,West,usa
2242,3500,nissan,2012,clean vehicle,107734,silver,missouri,Midwest,usa
2243,8000,nissan,2018,clean vehicle,53098,white,california,West,usa
2244,2000,nissan,2012,salvage insurance,159990,burgundy,oklahoma,South,usa
2245,7800,nissan,2018,clean vehicle,51552,red,california,West,usa
2246,8000,nissan,2018,clean vehicle,54692,white,california,West,usa
2247,18500,nissan,2019,clean vehicle,18611,white,california,West,usa
2248,8000,nissan,2018,clean vehicle,51654,blue,california,West,usa
2249,18300,nissan,2019,clean vehicle,24046,white,california,West,usa
2250,7500,nissan,2018,clean vehicle,65184,red,california,West,usa
2251,29800,nissan,2019,clean vehicle,37398,blue,california,West,usa
2252,21100,nissan,2020,clean vehicle,19597,silver,south carolina,South,usa
2253,16200,nissan,2019,clean vehicle,34122,silver,california,West,usa
2254,6998,nissan,2015,clean vehicle,43651,super black,vermont,Northeast,usa
2255,14700,nissan,2020,clean vehicle,15387,gray,pennsylvania,Northeast,usa
2256,19000,nissan,2020,clean vehicle,264,black,california,West,usa
2257,7500,nissan,2016,clean vehicle,58126,black,texas,South,usa
2258,7998,nissan,2015,clean vehicle,62921,cayenne red,vermont,Northeast,usa
2259,10999,nissan,2015,clean vehicle,43279,super black,massachusetts,Northeast,usa
2260,2900,nissan,2012,salvage insurance,117844,gray,north carolina,South,usa
2261,8495,nissan,2015,clean vehicle,45043,morningsky blue,new hampshire,Northeast,usa
2262,19925,nissan,2016,clean vehicle,42837,gray,alabama,South,usa
2263,9500,nissan,2018,clean vehicle,42782,black,new jersey,Northeast,usa
2264,12750,nissan,2015,clean vehicle,24629,pearl white,massachusetts,Northeast,usa
2265,22800,nissan,2015,clean vehicle,35902,blue,alabama,South,usa
2266,11621,nissan,2015,clean vehicle,12840,glacier white,rhode island,Northeast,usa
2267,11590,nissan,2015,clean vehicle,63933,cayenne red,new hampshire,Northeast,usa
2268,4700,nissan,2012,clean vehicle,100079,black,alabama,South,usa
2269,11390,nissan,2015,clean vehicle,37953,super black,new york,Northeast,usa
2270,14500,nissan,2017,clean vehicle,8677,blue,tennessee,South,usa
2271,12000,nissan,2020,clean vehicle,11583,blue,ohio,Midwest,usa
2272,15000,nissan,2020,clean vehicle,14320,blue,ohio,Midwest,usa
2273,7500,nissan,2016,clean vehicle,19723,black,georgia,South,usa
2274,28000,nissan,2018,clean vehicle,29554,gray,pennsylvania,Northeast,usa
2275,17500,nissan,2018,clean vehicle,39309,black,pennsylvania,Northeast,usa
2276,18000,nissan,2018,clean vehicle,34951,silver,pennsylvania,Northeast,usa
2277,13200,nissan,2018,clean vehicle,35870,black,pennsylvania,Northeast,usa
2278,17000,nissan,2018,clean vehicle,44423,gray,texas,South,usa
2279,6700,nissan,2012,clean vehicle,92982,black,georgia,South,usa
2280,23300,nissan,2018,clean vehicle,36844,white,texas,South,usa
2281,26800,nissan,2018,clean vehicle,33605,white,new mexico,West,usa
2282,18200,nissan,2018,clean vehicle,28009,black,tennessee,South,usa
2283,18700,nissan,2018,clean vehicle,41366,silver,virginia,South,usa
2284,12900,nissan,2016,clean vehicle,98354,red,new jersey,Northeast,usa
2285,16000,nissan,2018,clean vehicle,39598,no_color,virginia,South,usa
2286,19400,nissan,2020,clean vehicle,21009,black,minnesota,Midwest,usa
2287,10900,nissan,2018,clean vehicle,28880,silver,tennessee,South,usa
2288,15800,nissan,2018,clean vehicle,28626,black,virginia,South,usa
2289,19800,nissan,2020,clean vehicle,14850,silver,minnesota,Midwest,usa
2290,19000,nissan,2018,clean vehicle,41096,black,virginia,South,usa
2291,18000,nissan,2020,clean vehicle,12748,black,minnesota,Midwest,usa
2292,19800,nissan,2020,clean vehicle,14531,blue,minnesota,Midwest,usa
2293,19700,nissan,2020,clean vehicle,15931,black,minnesota,Midwest,usa
2294,20100,nissan,2020,clean vehicle,10875,blue,minnesota,Midwest,usa
2295,19700,nissan,2019,clean vehicle,31172,silver,minnesota,Midwest,usa
2296,23400,nissan,2019,clean vehicle,16248,white,minnesota,Midwest,usa
2297,23300,nissan,2019,clean vehicle,18137,black,minnesota,Midwest,usa
2298,17500,nissan,2019,clean vehicle,25664,black,minnesota,Midwest,usa
2299,17100,nissan,2019,clean vehicle,31026,black,minnesota,Midwest,usa
2300,15800,nissan,2019,clean vehicle,41287,silver,minnesota,Midwest,usa
2301,13600,nissan,2019,clean vehicle,43612,black,minnesota,Midwest,usa
2302,14400,nissan,2019,clean vehicle,29545,black,minnesota,Midwest,usa
2303,19800,nissan,2019,clean vehicle,24303,silver,minnesota,Midwest,usa
2304,17200,nissan,2019,clean vehicle,29661,gray,minnesota,Midwest,usa
2305,20300,nissan,2019,clean vehicle,18857,silver,minnesota,Midwest,usa
2306,20500,nissan,2019,clean vehicle,14470,gray,minnesota,Midwest,usa
2307,16500,nissan,2019,clean vehicle,42364,silver,minnesota,Midwest,usa
2308,16000,nissan,2019,clean vehicle,37108,black,minnesota,Midwest,usa
2309,14600,nissan,2019,clean vehicle,26432,blue,minnesota,Midwest,usa
2310,16300,nissan,2019,clean vehicle,24174,white,minnesota,Midwest,usa
2311,15400,nissan,2019,clean vehicle,30756,silver,minnesota,Midwest,usa
2312,15800,nissan,2019,clean vehicle,32473,blue,minnesota,Midwest,usa
2313,15800,nissan,2019,clean vehicle,22947,blue,minnesota,Midwest,usa
2314,21400,nissan,2018,clean vehicle,17127,white,georgia,South,usa
2315,15300,nissan,2019,clean vehicle,20793,gray,minnesota,Midwest,usa
2316,20100,nissan,2019,clean vehicle,32519,black,minnesota,Midwest,usa
2317,11300,nissan,2019,clean vehicle,26930,gray,minnesota,Midwest,usa
2318,10700,nissan,2019,clean vehicle,40839,black,minnesota,Midwest,usa
2319,16000,nissan,2018,clean vehicle,44732,no_color,south carolina,South,usa
2320,16600,nissan,2019,clean vehicle,19292,white,minnesota,Midwest,usa
2321,15800,nissan,2019,clean vehicle,24155,gray,minnesota,Midwest,usa
2322,11600,nissan,2019,clean vehicle,33369,black,minnesota,Midwest,usa
2323,15000,nissan,2017,clean vehicle,28918,red,virginia,South,usa
2324,17600,nissan,2019,clean vehicle,21623,blue,minnesota,Midwest,usa
2325,36300,nissan,2017,clean vehicle,16224,white,virginia,South,usa
2326,15600,nissan,2019,clean vehicle,26406,silver,minnesota,Midwest,usa
2327,14000,nissan,2017,clean vehicle,27790,green,virginia,South,usa
2328,16600,nissan,2019,clean vehicle,19182,black,minnesota,Midwest,usa
2329,12600,nissan,2017,clean vehicle,11837,gray,tennessee,South,usa
2330,20900,nissan,2019,clean vehicle,21774,black,minnesota,Midwest,usa
2331,12700,nissan,2017,clean vehicle,17738,black,tennessee,South,usa
2332,15600,nissan,2019,clean vehicle,27206,white,minnesota,Midwest,usa
2333,18900,nissan,2019,clean vehicle,20508,silver,minnesota,Midwest,usa
2334,15700,nissan,2019,clean vehicle,24987,blue,minnesota,Midwest,usa
2335,21900,nissan,2019,clean vehicle,21273,gray,minnesota,Midwest,usa
2336,21700,nissan,2019,clean vehicle,23863,black,minnesota,Midwest,usa
2337,14600,nissan,2016,clean vehicle,31566,gray,virginia,South,usa
2338,12000,nissan,2019,clean vehicle,25261,gray,minnesota,Midwest,usa
2339,21000,nissan,2019,clean vehicle,20628,silver,minnesota,Midwest,usa
2340,12500,nissan,2017,clean vehicle,48765,blue,pennsylvania,Northeast,usa
2341,15900,nissan,2019,clean vehicle,30645,silver,minnesota,Midwest,usa
2342,11800,nissan,2017,clean vehicle,60158,red,pennsylvania,Northeast,usa
2343,9900,nissan,2019,clean vehicle,39985,blue,minnesota,Midwest,usa
2344,10600,nissan,2018,clean vehicle,39208,black,minnesota,Midwest,usa
2345,10100,nissan,2018,clean vehicle,45080,black,minnesota,Midwest,usa
2346,13300,nissan,2018,clean vehicle,39247,gray,minnesota,Midwest,usa
2347,10100,nissan,2018,clean vehicle,46382,white,minnesota,Midwest,usa
2348,10300,nissan,2018,clean vehicle,39893,black,minnesota,Midwest,usa
2349,10300,nissan,2018,clean vehicle,41203,gray,minnesota,Midwest,usa
2350,10300,nissan,2018,clean vehicle,40648,blue,minnesota,Midwest,usa
2351,24000,nissan,2018,clean vehicle,31551,gray,minnesota,Midwest,usa
2352,10400,nissan,2018,clean vehicle,38761,gray,minnesota,Midwest,usa
2353,10200,nissan,2018,clean vehicle,42838,gray,minnesota,Midwest,usa
2354,9500,nissan,2018,clean vehicle,41557,blue,minnesota,Midwest,usa
2355,10500,nissan,2018,clean vehicle,41136,black,minnesota,Midwest,usa
2356,10500,nissan,2018,clean vehicle,41141,silver,minnesota,Midwest,usa
2357,3500,nissan,2016,clean vehicle,115716,blue,pennsylvania,Northeast,usa
2358,9300,nissan,2018,clean vehicle,52260,black,minnesota,Midwest,usa
2359,14100,nissan,2016,clean vehicle,22041,silver,pennsylvania,Northeast,usa
2360,2425,nissan,2012,salvage insurance,161836,black,tennessee,South,usa
2361,925,nissan,2012,salvage insurance,83720,silver,tennessee,South,usa
2362,11000,nissan,2016,clean vehicle,37605,black,pennsylvania,Northeast,usa
2363,11000,nissan,2016,clean vehicle,63738,green,pennsylvania,Northeast,usa
2364,2100,nissan,2013,salvage insurance,155704,silver,tennessee,South,usa
2365,800,nissan,2012,salvage insurance,234792,black,florida,South,usa
2366,20400,nissan,2018,clean vehicle,24143,silver,south carolina,South,usa
2367,375,nissan,2017,salvage insurance,1,red,north carolina,South,usa
2368,3000,nissan,2015,clean vehicle,132655,beige,pennsylvania,Northeast,usa
2369,15100,nissan,2017,clean vehicle,28079,gray,south carolina,South,usa
2370,4000,nissan,2015,salvage insurance,74906,silver,north carolina,South,usa
2371,19500,nissan,2017,clean vehicle,53155,gray,south carolina,South,usa
2372,22600,nissan,2017,clean vehicle,94258,gray,south carolina,South,usa
2373,6500,nissan,2014,clean vehicle,65620,white,pennsylvania,Northeast,usa
2374,11800,nissan,2012,clean vehicle,92878,gray,pennsylvania,Northeast,usa
2375,20500,nissan,2017,clean vehicle,25918,white,missouri,Midwest,usa
2376,14200,nissan,2018,clean vehicle,37830,black,ohio,Midwest,usa
2377,22000,nissan,2018,clean vehicle,13875,white,ohio,Midwest,usa
2378,16200,nissan,2018,clean vehicle,6024,silver,ohio,Midwest,usa
2379,4800,nissan,2016,salvage insurance,76789,gray,texas,South,usa
2380,16000,nissan,2018,clean vehicle,30409,black,ohio,Midwest,usa
2381,14300,nissan,2018,clean vehicle,44864,gray,ohio,Midwest,usa
2382,16800,nissan,2019,clean vehicle,42397,silver,florida,South,usa
2383,11900,nissan,2018,clean vehicle,16778,gray,ohio,Midwest,usa
2384,3000,nissan,2015,salvage insurance,99767,gray,south carolina,South,usa
2385,15000,nissan,2019,clean vehicle,34692,gray,florida,South,usa
2386,15200,nissan,2019,clean vehicle,30721,gray,florida,South,usa
2387,18000,nissan,2017,clean vehicle,53376,black,ohio,Midwest,usa
2388,22700,nissan,2016,clean vehicle,21282,white,ohio,Midwest,usa
2389,3800,nissan,2015,clean vehicle,81699,blue,texas,South,usa
2390,5475,nissan,2018,salvage insurance,33048,black,connecticut,Northeast,usa
2391,11400,nissan,2018,clean vehicle,10372,blue,illinois,Midwest,usa
2392,28100,nissan,2018,clean vehicle,8889,silver,illinois,Midwest,usa
2393,3500,nissan,2017,clean vehicle,127780,gray,illinois,Midwest,usa
2394,15200,nissan,2016,clean vehicle,59640,orange,illinois,Midwest,usa
2395,1950,nissan,2015,salvage insurance,83975,blue,california,West,usa
2396,13400,nissan,2016,clean vehicle,46178,black,illinois,Midwest,usa
2397,12500,nissan,2018,clean vehicle,34460,gray,florida,South,usa
2398,16500,nissan,2018,clean vehicle,30594,black,florida,South,usa
2399,16500,nissan,2018,clean vehicle,39817,silver,florida,South,usa
2400,16500,nissan,2018,clean vehicle,40419,black,florida,South,usa
